Time (s),Pitch (deg),Velocity (m/s)
3.4167,-8.8151,-0.8141
3.4208,-8.8084,-0.7949
3.4250,-8.8102,-0.8012
3.4292,-8.8149,-0.8066
3.4333,-8.8181,-0.8117
3.4375,-8.8171,-0.7925
3.4417,-8.8253,-0.7989
3.4458,-8.8361,-0.8041
3.4500,-8.8443,-0.8090
3.4542,-8.8485,-0.8141
3.4583,-8.8448,-0.7944
3.4625,-8.8501,-0.8006
3.4667,-8.8567,-0.8059
3.4708,-8.8601,-0.8109
3.4750,-8.8617,-0.8163
3.4792,-8.8543,-0.7963
3.4833,-8.8550,-0.8026
3.4875,-8.8574,-0.8079
3.4917,-8.8574,-0.8131
3.4958,-8.8528,-0.7937
3.5000,-8.8570,-0.8001
3.5042,-8.8636,-0.8054
3.5083,-8.8685,-0.8110
3.5125,-8.8715,-0.8165
3.5167,-8.8655,-0.7954
3.5208,-8.8680,-0.8016
3.5250,-8.8719,-0.8070
3.5292,-8.8735,-0.8124
3.5333,-8.8733,-0.8178
3.5375,-8.8639,-0.7973
3.5417,-8.8624,-0.8036
3.5458,-8.8629,-0.8090
3.5500,-8.8613,-0.8142
3.5542,-8.8555,-0.7947
3.5583,-8.8581,-0.8012
3.5625,-8.8636,-0.8064
3.5667,-8.8682,-0.8122
3.5708,-8.8711,-0.8177
3.5750,-8.8647,-0.7965
3.5792,-8.8667,-0.8027
3.5833,-8.8702,-0.8081
3.5875,-8.8718,-0.8137
3.5917,-8.8715,-0.8192
3.5958,-8.8620,-0.7983
3.6000,-8.8599,-0.8047
3.6042,-8.8600,-0.8101
3.6083,-8.8581,-0.8153
3.6125,-8.8520,-0.7958
3.6167,-8.8541,-0.8023
3.6208,-8.8591,-0.8076
3.6250,-8.8633,-0.8133
3.6292,-8.8658,-0.8189
3.6333,-8.8593,-0.7977
3.6375,-8.8609,-0.8040
3.6417,-8.8641,-0.8093
3.6458,-8.8652,-0.8147
3.6500,-8.8646,-0.8201
3.6542,-8.8550,-0.7997
3.6583,-8.8527,-0.8061
3.6625,-8.8525,-0.8115
3.6667,-8.8505,-0.8167
3.6708,-8.8443,-0.7973
3.6750,-8.8462,-0.8038
3.6792,-8.8511,-0.8091
3.6833,-8.8540,-0.8144
3.6875,-8.8551,-0.8199
3.6917,-8.8482,-0.7994
3.6958,-8.8492,-0.8057
3.7000,-8.8522,-0.8111
3.7042,-8.8527,-0.8162
3.7083,-8.8515,-0.8217
3.7125,-8.8419,-0.8016
3.7167,-8.8394,-0.8080
3.7208,-8.8392,-0.8134
3.7250,-8.8375,-0.8187
3.7292,-8.8316,-0.7992
3.7333,-8.8334,-0.8058
3.7375,-8.8383,-0.8110
3.7417,-8.8415,-0.8162
3.7458,-8.8430,-0.8217
3.7500,-8.8365,-0.8016
3.7542,-8.8376,-0.8079
3.7583,-8.8407,-0.8132
3.7625,-8.8415,-0.8184
3.7667,-8.8380,-0.7989
3.7708,-8.8375,-0.8059
3.7750,-8.8359,-0.8115
3.7792,-8.8326,-0.8170
3.7833,-8.8278,-0.8226
3.7875,-8.8166,-0.7994
3.7917,-8.8131,-0.8061
3.7958,-8.8118,-0.8119
3.8000,-8.8095,-0.8175
3.8042,-8.8056,-0.8230
3.8083,-8.7951,-0.8013
3.8125,-8.7921,-0.8079
3.8167,-8.7937,-0.8132
3.8208,-8.7949,-0.8185
3.8250,-8.7931,-0.7992
3.8292,-8.8000,-0.8056
3.8333,-8.8068,-0.8116
3.8375,-8.8120,-0.8171
3.8417,-8.8155,-0.8226
3.8458,-8.8106,-0.8001
3.8500,-8.8139,-0.8065
3.8542,-8.8200,-0.8117
3.8583,-8.8252,-0.8175
3.8625,-8.8287,-0.8230
3.8667,-8.8228,-0.8018
3.8708,-8.8245,-0.8081
3.8750,-8.8281,-0.8135
3.8792,-8.8295,-0.8186
3.8833,-8.8265,-0.7992
3.8875,-8.8319,-0.8056
3.8917,-8.8371,-0.8116
3.8958,-8.8408,-0.8171
3.9000,-8.8428,-0.8226
3.9042,-8.8359,-0.8002
3.9083,-8.8369,-0.8067
3.9125,-8.8404,-0.8120
3.9167,-8.8424,-0.8176
3.9208,-8.8428,-0.8231
3.9250,-8.8342,-0.8022
3.9292,-8.8328,-0.8086
3.9333,-8.8338,-0.8140
3.9375,-8.8330,-0.8192
3.9417,-8.8282,-0.7998
3.9458,-8.8314,-0.8063
3.9500,-8.8376,-0.8115
3.9542,-8.8429,-0.8173
3.9583,-8.8466,-0.8228
3.9625,-8.8411,-0.8016
3.9667,-8.8433,-0.8079
3.9708,-8.8471,-0.8132
3.9750,-8.8481,-0.8184
3.9792,-8.8473,-0.8239
3.9833,-8.8379,-0.8037
3.9875,-8.8354,-0.8101
3.9917,-8.8352,-0.8155
3.9958,-8.8334,-0.8207
4.0000,-8.8274,-0.8013
4.0042,-8.8290,-0.8079
4.0083,-8.8339,-0.8131
4.0125,-8.8369,-0.8183
4.0167,-8.8383,-0.8238
4.0208,-8.8317,-0.8036
4.0250,-8.8324,-0.8099
4.0292,-8.8351,-0.8152
4.0333,-8.8356,-0.8204
4.0375,-8.8320,-0.8012
4.0417,-8.8313,-0.8082
4.0458,-8.8294,-0.8138
4.0500,-8.8259,-0.8193
4.0542,-8.8195,-0.8243
4.0583,-8.8078,-0.8017
4.0625,-8.8035,-0.8085
4.0667,-8.8021,-0.8139
4.0708,-8.7998,-0.8196
4.0750,-8.7960,-0.8251
4.0792,-8.7859,-0.8039
4.0833,-8.7830,-0.8104
4.0875,-8.7845,-0.8157
4.0917,-8.7857,-0.8210
4.0958,-8.7838,-0.8017
4.1000,-8.7902,-0.8082
4.1042,-8.7965,-0.8141
4.1083,-8.8013,-0.8196
4.1125,-8.8043,-0.8251
4.1167,-8.7990,-0.8027
4.1208,-8.8015,-0.8091
4.1250,-8.8070,-0.8144
4.1292,-8.8106,-0.8197
4.1333,-8.8125,-0.8251
4.1375,-8.8061,-0.8049
4.1417,-8.8069,-0.8112
4.1458,-8.8100,-0.8166
4.1500,-8.8113,-0.8218
4.1542,-8.8082,-0.8023
4.1583,-8.8131,-0.8088
4.1625,-8.8208,-0.8140
4.1667,-8.8276,-0.8197
4.1708,-8.8327,-0.8252
4.1750,-8.8284,-0.8040
4.1792,-8.8315,-0.8103
4.1833,-8.8361,-0.8156
4.1875,-8.8379,-0.8207
4.1917,-8.8379,-0.8262
4.1958,-8.8291,-0.8062
4.2000,-8.8269,-0.8125
4.2042,-8.8269,-0.8179
4.2083,-8.8253,-0.8232
4.2125,-8.8193,-0.8038
4.2167,-8.8206,-0.8103
4.2208,-8.8251,-0.8156
4.2250,-8.8279,-0.8208
4.2292,-8.8281,-0.8262
4.2333,-8.8207,-0.8062
4.2375,-8.8202,-0.8126
4.2417,-8.8220,-0.8179
4.2458,-8.8220,-0.8232
4.2500,-8.8181,-0.8037
4.2542,-8.8209,-0.8103
4.2583,-8.8231,-0.8162
4.2625,-8.8238,-0.8217
4.2667,-8.8228,-0.8272
4.2708,-8.8141,-0.8048
4.2750,-8.8125,-0.8114
4.2792,-8.8145,-0.8167
4.2833,-8.8158,-0.8224
4.2875,-8.8155,-0.8279
4.2917,-8.8069,-0.8071
4.2958,-8.8050,-0.8135
4.3000,-8.8060,-0.8189
4.3042,-8.8056,-0.8242
4.3083,-8.8014,-0.8047
4.3125,-8.8047,-0.8113
4.3167,-8.8111,-0.8165
4.3208,-8.8160,-0.8220
4.3250,-8.8191,-0.8274
4.3292,-8.8138,-0.8067
4.3333,-8.8155,-0.8131
4.3375,-8.8193,-0.8184
4.3417,-8.8207,-0.8236
4.3458,-8.8180,-0.8048
4.3500,-8.8180,-0.8117
4.3542,-8.8169,-0.8173
4.3583,-8.8144,-0.8224
4.3625,-8.8090,-0.8272
4.3667,-8.7982,-0.8049
4.3708,-8.7945,-0.8117
4.3750,-8.7959,-0.8170
4.3792,-8.7967,-0.8228
4.3833,-8.7961,-0.8283
4.3875,-8.7879,-0.8073
4.3917,-8.7867,-0.8138
4.3958,-8.7888,-0.8191
4.4000,-8.7898,-0.8244
4.4042,-8.7872,-0.8050
4.4083,-8.7924,-0.8115
4.4125,-8.7986,-0.8173
4.4167,-8.8035,-0.8228
4.4208,-8.8068,-0.8283
4.4250,-8.8013,-0.8063
4.4292,-8.8031,-0.8127
4.4333,-8.8074,-0.8180
4.4375,-8.8098,-0.8232
4.4417,-8.8105,-0.8286
4.4458,-8.8030,-0.8086
4.4500,-8.8020,-0.8150
4.4542,-8.8035,-0.8204
4.4583,-8.8034,-0.8257
4.4625,-8.7991,-0.8062
4.4667,-8.8018,-0.8127
4.4708,-8.8078,-0.8180
4.4750,-8.8121,-0.8232
4.4792,-8.8146,-0.8286
4.4833,-8.8091,-0.8085
4.4875,-8.8103,-0.8148
4.4917,-8.8135,-0.8202
4.4958,-8.8146,-0.8254
4.5000,-8.8114,-0.8058
4.5042,-8.8156,-0.8123
4.5083,-8.8195,-0.8182
4.5125,-8.8218,-0.8237
4.5167,-8.8224,-0.8292
4.5208,-8.8147,-0.8070
4.5250,-8.8141,-0.8136
4.5292,-8.8165,-0.8188
4.5333,-8.8181,-0.8246
4.5375,-8.8181,-0.8301
4.5417,-8.8093,-0.8092
4.5458,-8.8068,-0.8157
4.5500,-8.8071,-0.8210
4.5542,-8.8060,-0.8263
4.5583,-8.8009,-0.8069
4.5625,-8.8029,-0.8135
4.5667,-8.8082,-0.8187
4.5708,-8.8118,-0.8240
4.5750,-8.8138,-0.8295
4.5792,-8.8077,-0.8091
4.5833,-8.8083,-0.8155
4.5875,-8.8111,-0.8209
4.5917,-8.8119,-0.8261
4.5958,-8.8085,-0.8065
4.6000,-8.8082,-0.8135
4.6042,-8.8067,-0.8191
4.6083,-8.8036,-0.8246
4.6125,-8.7989,-0.8301
4.6167,-8.7880,-0.8074
4.6208,-8.7840,-0.8141
4.6250,-8.7851,-0.8194
4.6292,-8.7858,-0.8252
4.6333,-8.7849,-0.8307
4.6375,-8.7766,-0.8098
4.6417,-8.7748,-0.8163
4.6458,-8.7767,-0.8217
4.6500,-8.7777,-0.8270
4.6542,-8.7749,-0.8075
4.6583,-8.7794,-0.8141
4.6625,-8.7872,-0.8193
4.6667,-8.7932,-0.8244
4.6708,-8.7976,-0.8299
4.6750,-8.7939,-0.8097
4.6792,-8.7971,-0.8161
4.6833,-8.8022,-0.8214
4.6875,-8.8047,-0.8265
4.6917,-8.8028,-0.8069
4.6958,-8.8039,-0.8138
4.7000,-8.8037,-0.8195
4.7042,-8.8019,-0.8250
4.7083,-8.7986,-0.8304
4.7125,-8.7886,-0.8076
4.7167,-8.7856,-0.8143
4.7208,-8.7852,-0.8198
4.7250,-8.7838,-0.8255
4.7292,-8.7809,-0.8309
4.7333,-8.7713,-0.8099
4.7375,-8.7682,-0.8164
4.7417,-8.7693,-0.8218
4.7458,-8.7701,-0.8271
4.7500,-8.7674,-0.8077
4.7542,-8.7722,-0.8142
4.7583,-8.7804,-0.8194
4.7625,-8.7878,-0.8251
4.7667,-8.7935,-0.8306
4.7708,-8.7904,-0.8096
4.7750,-8.7943,-0.8159
4.7792,-8.8000,-0.8212
4.7833,-8.8033,-0.8263
4.7875,-8.8021,-0.8072
4.7917,-8.8038,-0.8141
4.7958,-8.8042,-0.8197
4.8000,-8.8031,-0.8252
4.8042,-8.7987,-0.8299
4.8083,-8.7886,-0.8075
4.8125,-8.7853,-0.8142
4.8167,-8.7869,-0.8195
4.8208,-8.7881,-0.8253
4.8250,-8.7877,-0.8308
4.8292,-8.7799,-0.8099
4.8333,-8.7787,-0.8164
4.8375,-8.7810,-0.8217
4.8417,-8.7822,-0.8270
4.8458,-8.7795,-0.8075
4.8500,-8.7842,-0.8140
4.8542,-8.7920,-0.8192
4.8583,-8.7991,-0.8249
4.8625,-8.8045,-0.8304
4.8667,-8.8008,-0.8093
4.8708,-8.8042,-0.8157
4.8750,-8.8093,-0.8210
4.8792,-8.8117,-0.8262
4.8833,-8.8123,-0.8316
4.8875,-8.8041,-0.8115
4.8917,-8.8020,-0.8179
4.8958,-8.8022,-0.8233
4.9000,-8.8010,-0.8286
4.9042,-8.7954,-0.8091
4.9083,-8.7963,-0.8157
4.9125,-8.8007,-0.8210
4.9167,-8.8036,-0.8262
4.9208,-8.8027,-0.8314
4.9250,-8.7952,-0.8118
4.9292,-8.7937,-0.8183
4.9333,-8.7952,-0.8236
4.9375,-8.7954,-0.8290
4.9417,-8.7916,-0.8094
4.9458,-8.7945,-0.8160
4.9500,-8.8008,-0.8212
4.9542,-8.8054,-0.8266
4.9583,-8.8083,-0.8321
4.9625,-8.8030,-0.8115
4.9667,-8.8042,-0.8179
4.9708,-8.8074,-0.8233
4.9750,-8.8083,-0.8285
4.9792,-8.8053,-0.8101
4.9833,-8.8049,-0.8170
4.9875,-8.8048,-0.8225
4.9917,-8.8026,-0.8273
4.9958,-8.7973,-0.8324
5.0000,-8.7863,-0.8099
5.0042,-8.7815,-0.8167
5.0083,-8.7819,-0.8219
5.0125,-8.7819,-0.8278
5.0167,-8.7804,-0.8333
5.0208,-8.7718,-0.8126
5.0250,-8.7693,-0.8191
5.0292,-8.7706,-0.8244
5.0333,-8.7712,-0.8298
5.0375,-8.7681,-0.8103
5.0417,-8.7718,-0.8168
5.0458,-8.7790,-0.8220
5.0500,-8.7847,-0.8273
5.0542,-8.7886,-0.8327
5.0583,-8.7846,-0.8126
5.0625,-8.7871,-0.8189
5.0667,-8.7915,-0.8242
5.0708,-8.7938,-0.8294
5.0750,-8.7918,-0.8098
5.0792,-8.7927,-0.8168
5.0833,-8.7925,-0.8224
5.0875,-8.7906,-0.8279
5.0917,-8.7872,-0.8333
5.0958,-8.7772,-0.8106
5.1000,-8.7737,-0.8174
5.1042,-8.7751,-0.8226
5.1083,-8.7759,-0.8284
5.1125,-8.7753,-0.8339
5.1167,-8.7672,-0.8132
5.1208,-8.7651,-0.8197
5.1250,-8.7667,-0.8250
5.1292,-8.7675,-0.8304
5.1333,-8.7646,-0.8109
5.1375,-8.7684,-0.8175
5.1417,-8.7757,-0.8227
5.1458,-8.7815,-0.8279
5.1500,-8.7856,-0.8334
5.1542,-8.7816,-0.8132
5.1583,-8.7839,-0.8196
5.1625,-8.7882,-0.8249
5.1667,-8.7903,-0.8301
5.1708,-8.7882,-0.8106
5.1750,-8.7931,-0.8171
5.1792,-8.7976,-0.8229
5.1833,-8.8005,-0.8284
5.1875,-8.8018,-0.8339
5.1917,-8.7947,-0.8119
5.1958,-8.7941,-0.8184
5.2000,-8.7964,-0.8237
5.2042,-8.7973,-0.8290
5.2083,-8.7965,-0.8345
5.2125,-8.7879,-0.8144
5.2167,-8.7849,-0.8209
5.2208,-8.7849,-0.8263
5.2250,-8.7838,-0.8317
5.2292,-8.7788,-0.8122
5.2333,-8.7799,-0.8188
5.2375,-8.7847,-0.8240
5.2417,-8.7883,-0.8293
5.2458,-8.7882,-0.8344
5.2500,-8.7812,-0.8148
5.2542,-8.7800,-0.8213
5.2583,-8.7817,-0.8266
5.2625,-8.7822,-0.8320
5.2667,-8.7787,-0.8124
5.2708,-8.7817,-0.8190
5.2750,-8.7879,-0.8242
5.2792,-8.7926,-0.8296
5.2833,-8.7956,-0.8350
5.2875,-8.7906,-0.8147
5.2917,-8.7917,-0.8211
5.2958,-8.7949,-0.8264
5.3000,-8.7960,-0.8317
5.3042,-8.7929,-0.8120
5.3083,-8.7927,-0.8189
5.3125,-8.7913,-0.8246
5.3167,-8.7884,-0.8301
5.3208,-8.7838,-0.8355
5.3250,-8.7732,-0.8131
5.3292,-8.7687,-0.8199
5.3333,-8.7692,-0.8251
5.3375,-8.7693,-0.8310
5.3417,-8.7678,-0.8364
5.3458,-8.7591,-0.8157
5.3500,-8.7560,-0.8223
5.3542,-8.7569,-0.8276
5.3583,-8.7572,-0.8330
5.3625,-8.7538,-0.8135
5.3667,-8.7568,-0.8201
5.3708,-8.7634,-0.8254
5.3750,-8.7688,-0.8306
5.3792,-8.7703,-0.8358
5.3833,-8.7651,-0.8161
5.3875,-8.7657,-0.8226
5.3917,-8.7692,-0.8279
5.3958,-8.7712,-0.8332
5.4000,-8.7690,-0.8136
5.4042,-8.7734,-0.8201
5.4083,-8.7808,-0.8253
5.4125,-8.7869,-0.8310
5.4167,-8.7914,-0.8364
5.4208,-8.7870,-0.8155
5.4250,-8.7888,-0.8219
5.4292,-8.7925,-0.8273
5.4333,-8.7939,-0.8325
5.4375,-8.7912,-0.8130
5.4417,-8.7914,-0.8200
5.4458,-8.7905,-0.8256
5.4500,-8.7879,-0.8311
5.4542,-8.7838,-0.8365
5.4583,-8.7731,-0.8137
5.4625,-8.7685,-0.8205
5.4667,-8.7688,-0.8258
5.4708,-8.7687,-0.8316
5.4750,-8.7671,-0.8371
5.4792,-8.7584,-0.8165
5.4833,-8.7553,-0.8231
5.4875,-8.7561,-0.8284
5.4917,-8.7564,-0.8338
5.4958,-8.7530,-0.8143
5.5000,-8.7558,-0.8209
5.5042,-8.7623,-0.8261
5.5083,-8.7676,-0.8314
5.5125,-8.7690,-0.8365
5.5167,-8.7635,-0.8168
5.5208,-8.7638,-0.8233
5.5250,-8.7670,-0.8286
5.5292,-8.7687,-0.8339
5.5333,-8.7665,-0.8143
5.5375,-8.7706,-0.8209
5.5417,-8.7780,-0.8261
5.5458,-8.7846,-0.8318
5.5500,-8.7895,-0.8373
5.5542,-8.7854,-0.8163
5.5583,-8.7873,-0.8227
5.5625,-8.7911,-0.8280
5.5667,-8.7926,-0.8333
5.5708,-8.7898,-0.8135
5.5750,-8.7900,-0.8205
5.5792,-8.7890,-0.8261
5.5833,-8.7864,-0.8316
5.5875,-8.7822,-0.8371
5.5917,-8.7718,-0.8146
5.5958,-8.7673,-0.8214
5.6000,-8.7677,-0.8267
5.6042,-8.7677,-0.8325
5.6083,-8.7662,-0.8380
5.6125,-8.7573,-0.8173
5.6167,-8.7538,-0.8239
5.6208,-8.7542,-0.8292
5.6250,-8.7542,-0.8346
5.6292,-8.7505,-0.8151
5.6333,-8.7529,-0.8218
5.6375,-8.7591,-0.8270
5.6417,-8.7642,-0.8323
5.6458,-8.7660,-0.8374
5.6500,-8.7608,-0.8178
5.6542,-8.7612,-0.8242
5.6583,-8.7643,-0.8296
5.6625,-8.7660,-0.8349
5.6667,-8.7636,-0.8153
5.6708,-8.7674,-0.8219
5.6750,-8.7743,-0.8271
5.6792,-8.7796,-0.8324
5.6833,-8.7831,-0.8378
5.6875,-8.7786,-0.8176
5.6917,-8.7800,-0.8240
5.6958,-8.7834,-0.8293
5.7000,-8.7849,-0.8346
5.7042,-8.7820,-0.8149
5.7083,-8.7827,-0.8217
5.7125,-8.7822,-0.8274
5.7167,-8.7802,-0.8329
5.7208,-8.7766,-0.8383
5.7250,-8.7666,-0.8161
5.7292,-8.7623,-0.8228
5.7333,-8.7628,-0.8281
5.7375,-8.7630,-0.8337
5.7417,-8.7618,-0.8392
5.7458,-8.7533,-0.8190
5.7500,-8.7502,-0.8255
5.7542,-8.7509,-0.8309
5.7583,-8.7511,-0.8363
5.7625,-8.7473,-0.8167
5.7667,-8.7491,-0.8234
5.7708,-8.7549,-0.8286
5.7750,-8.7595,-0.8339
5.7792,-8.7606,-0.8391
5.7833,-8.7549,-0.8195
5.7875,-8.7544,-0.8261
5.7917,-8.7570,-0.8314
5.7958,-8.7585,-0.8368
5.8000,-8.7559,-0.8172
5.8042,-8.7590,-0.8238
5.8083,-8.7655,-0.8290
5.8125,-8.7705,-0.8343
5.8167,-8.7715,-0.8394
5.8208,-8.7657,-0.8198
5.8250,-8.7651,-0.8263
5.8292,-8.7674,-0.8316
5.8333,-8.7684,-0.8370
5.8375,-8.7654,-0.8173
5.8417,-8.7683,-0.8239
5.8458,-8.7746,-0.8292
5.8500,-8.7802,-0.8349
5.8542,-8.7841,-0.8404
5.8583,-8.7793,-0.8194
5.8625,-8.7799,-0.8259
5.8667,-8.7827,-0.8312
5.8708,-8.7836,-0.8365
5.8750,-8.7803,-0.8168
5.8792,-8.7799,-0.8237
5.8833,-8.7783,-0.8293
5.8875,-8.7752,-0.8348
5.8917,-8.7705,-0.8403
5.8958,-8.7599,-0.8181
5.9000,-8.7547,-0.8249
5.9042,-8.7546,-0.8302
5.9083,-8.7544,-0.8359
5.9125,-8.7513,-0.8173
5.9167,-8.7511,-0.8242
5.9208,-8.7534,-0.8292
5.9250,-8.7538,-0.8343
5.9292,-8.7509,-0.8394
5.9333,-8.7425,-0.8171
5.9375,-8.7401,-0.8239
5.9417,-8.7429,-0.8291
5.9458,-8.7452,-0.8349
5.9500,-8.7459,-0.8404
5.9542,-8.7392,-0.8197
5.9583,-8.7380,-0.8262
5.9625,-8.7403,-0.8316
5.9667,-8.7419,-0.8369
5.9708,-8.7397,-0.8174
5.9750,-8.7434,-0.8240
5.9792,-8.7507,-0.8292
5.9833,-8.7566,-0.8345
5.9875,-8.7595,-0.8398
5.9917,-8.7551,-0.8198
5.9958,-8.7561,-0.8263
6.0000,-8.7598,-0.8316
6.0042,-8.7619,-0.8369
6.0083,-8.7598,-0.8172
6.0125,-8.7637,-0.8238
6.0167,-8.7708,-0.8290
6.0208,-8.7765,-0.8347
6.0250,-8.7805,-0.8401
6.0292,-8.7759,-0.8193
6.0333,-8.7769,-0.8258
6.0375,-8.7800,-0.8311
6.0417,-8.7811,-0.8364
6.0458,-8.7781,-0.8167
6.0500,-8.7780,-0.8236
6.0542,-8.7768,-0.8292
6.0583,-8.7740,-0.8347
6.0625,-8.7696,-0.8402
6.0667,-8.7591,-0.8179
6.0708,-8.7540,-0.8247
6.0750,-8.7539,-0.8300
6.0792,-8.7537,-0.8355
6.0833,-8.7511,-0.8180
6.0875,-8.7538,-0.8245
6.0917,-8.7570,-0.8296
6.0958,-8.7586,-0.8345
6.1000,-8.7562,-0.8395
6.1042,-8.7480,-0.8171
6.1083,-8.7455,-0.8239
6.1125,-8.7480,-0.8291
6.1167,-8.7501,-0.8347
6.1208,-8.7509,-0.8402
6.1250,-8.7443,-0.8199
6.1292,-8.7431,-0.8264
6.1333,-8.7453,-0.8317
6.1375,-8.7467,-0.8371
6.1417,-8.7442,-0.8175
6.1458,-8.7475,-0.8241
6.1500,-8.7545,-0.8294
6.1542,-8.7601,-0.8346
6.1583,-8.7638,-0.8401
6.1625,-8.7596,-0.8200
6.1667,-8.7608,-0.8264
6.1708,-8.7643,-0.8317
6.1750,-8.7662,-0.8370
6.1792,-8.7637,-0.8174
6.1833,-8.7672,-0.8240
6.1875,-8.7737,-0.8292
6.1917,-8.7787,-0.8346
6.1958,-8.7820,-0.8401
6.2000,-8.7771,-0.8196
6.2042,-8.7776,-0.8261
6.2083,-8.7804,-0.8314
6.2125,-8.7812,-0.8367
6.2167,-8.7778,-0.8170
6.2208,-8.7795,-0.8236
6.2250,-8.7805,-0.8294
6.2292,-8.7799,-0.8349
6.2333,-8.7777,-0.8403
6.2375,-8.7686,-0.8185
6.2417,-8.7650,-0.8252
6.2458,-8.7655,-0.8305
6.2500,-8.7655,-0.8363
6.2542,-8.7620,-0.8174
6.2583,-8.7613,-0.8243
6.2625,-8.7596,-0.8299
6.2667,-8.7570,-0.8346
6.2708,-8.7523,-0.8396
6.2750,-8.7426,-0.8173
6.2792,-8.7384,-0.8242
6.2833,-8.7397,-0.8294
6.2875,-8.7413,-0.8349
6.2917,-8.7416,-0.8405
6.2958,-8.7350,-0.8203
6.3000,-8.7338,-0.8268
6.3042,-8.7363,-0.8322
6.3083,-8.7382,-0.8375
6.3125,-8.7360,-0.8180
6.3167,-8.7398,-0.8246
6.3208,-8.7471,-0.8298
6.3250,-8.7531,-0.8351
6.3292,-8.7553,-0.8402
6.3333,-8.7505,-0.8205
6.3375,-8.7511,-0.8270
6.3417,-8.7545,-0.8323
6.3458,-8.7566,-0.8377
6.3500,-8.7545,-0.8181
6.3542,-8.7583,-0.8247
6.3583,-8.7653,-0.8299
6.3625,-8.7707,-0.8351
6.3667,-8.7744,-0.8406
6.3708,-8.7700,-0.8204
6.3750,-8.7709,-0.8268
6.3792,-8.7740,-0.8322
6.3833,-8.7751,-0.8375
6.3875,-8.7721,-0.8178
6.3917,-8.7751,-0.8244
6.3958,-8.7775,-0.8302
6.4000,-8.7784,-0.8357
6.4042,-8.7777,-0.8411
6.4083,-8.7694,-0.8194
6.4125,-8.7665,-0.8260
6.4167,-8.7674,-0.8313
6.4208,-8.7674,-0.8367
6.4250,-8.7642,-0.8174
6.4292,-8.7640,-0.8244
6.4333,-8.7626,-0.8300
6.4375,-8.7597,-0.8354
6.4417,-8.7552,-0.8409
6.4458,-8.7449,-0.8181
6.4500,-8.7402,-0.8250
6.4542,-8.7408,-0.8302
6.4583,-8.7417,-0.8357
6.4625,-8.7399,-0.8224
6.4667,-8.7435,-0.8208
6.4708,-8.7503,-0.8266
6.4750,-8.7562,-0.8323
6.4792,-8.7604,-0.8377
6.4833,-8.7581,-0.8224
6.4875,-8.7611,-0.8242
6.4917,-8.7651,-0.8288
6.4958,-8.7670,-0.8342
6.5000,-8.7655,-0.8392
6.5042,-8.7582,-0.8208
6.5083,-8.7547,-0.8274
6.5125,-8.7519,-0.8328
6.5167,-8.7477,-0.8381
6.5208,-8.7407,-0.8178
6.5250,-8.7380,-0.8247
6.5292,-8.7370,-0.8300
6.5333,-8.7351,-0.8353
6.5375,-8.7317,-0.8408
6.5417,-8.7233,-0.8202
6.5458,-8.7204,-0.8268
6.5500,-8.7220,-0.8321
6.5542,-8.7239,-0.8375
6.5583,-8.7226,-0.8179
6.5625,-8.7278,-0.8245
6.5667,-8.7352,-0.8299
6.5708,-8.7416,-0.8355
6.5750,-8.7464,-0.8409
6.5792,-8.7430,-0.8197
6.5833,-8.7456,-0.8262
6.5875,-8.7508,-0.8315
6.5917,-8.7543,-0.8367
6.5958,-8.7537,-0.8175
6.6000,-8.7560,-0.8244
6.6042,-8.7572,-0.8300
6.6083,-8.7567,-0.8354
6.6125,-8.7534,-0.8402
6.6167,-8.7446,-0.8181
6.6208,-8.7413,-0.8249
6.6250,-8.7431,-0.8301
6.6292,-8.7447,-0.8356
6.6333,-8.7450,-0.8411
6.6375,-8.7381,-0.8210
6.6417,-8.7365,-0.8275
6.6458,-8.7383,-0.8328
6.6500,-8.7396,-0.8382
6.6542,-8.7369,-0.8187
6.6583,-8.7398,-0.8253
6.6625,-8.7465,-0.8306
6.6667,-8.7520,-0.8359
6.6708,-8.7538,-0.8410
6.6750,-8.7486,-0.8214
6.6792,-8.7484,-0.8279
6.6833,-8.7512,-0.8332
6.6875,-8.7528,-0.8386
6.6917,-8.7503,-0.8190
6.6958,-8.7534,-0.8256
6.7000,-8.7600,-0.8308
6.7042,-8.7651,-0.8361
6.7083,-8.7678,-0.8415
6.7125,-8.7628,-0.8215
6.7167,-8.7628,-0.8280
6.7208,-8.7655,-0.8333
6.7250,-8.7665,-0.8386
6.7292,-8.7634,-0.8190
6.7333,-8.7660,-0.8256
6.7375,-8.7719,-0.8308
6.7417,-8.7770,-0.8365
6.7458,-8.7805,-0.8420
6.7500,-8.7755,-0.8212
6.7542,-8.7757,-0.8277
6.7583,-8.7782,-0.8330
6.7625,-8.7788,-0.8383
6.7667,-8.7753,-0.8185
6.7708,-8.7767,-0.8252
6.7750,-8.7773,-0.8310
6.7792,-8.7765,-0.8364
6.7833,-8.7740,-0.8419
6.7875,-8.7646,-0.8201
6.7917,-8.7605,-0.8268
6.7958,-8.7606,-0.8321
6.8000,-8.7603,-0.8377
6.8042,-8.7568,-0.8189
6.8083,-8.7562,-0.8258
6.8125,-8.7545,-0.8314
6.8167,-8.7520,-0.8366
6.8208,-8.7469,-0.8415
6.8250,-8.7367,-0.8190
6.8292,-8.7317,-0.8258
6.8333,-8.7318,-0.8311
6.8375,-8.7327,-0.8365
