Time (s),Pitch (deg),Velocity (m/s)
3.5833,-5.6045,0.0017
3.5875,-5.6246,0.0030
3.5917,-5.6452,0.0043
3.5958,-5.6664,0.0056
3.6000,-5.6880,0.0069
3.6042,-5.7109,0.0074
3.6083,-5.7338,0.0064
3.6125,-5.7535,0.0057
3.6167,-5.7705,0.0051
3.6208,-5.7854,0.0045
3.6250,-5.7981,0.0038
3.6292,-5.8090,0.0032
3.6333,-5.8180,0.0026
3.6375,-5.8254,0.0019
3.6417,-5.8312,0.0013
3.6458,-5.8355,0.0006
3.6500,-5.8385,-0.0001
3.6542,-5.8402,-0.0007
3.6583,-5.8408,-0.0014
3.6625,-5.8403,-0.0021
3.6667,-5.8387,-0.0027
3.6708,-5.8362,-0.0034
3.6750,-5.8328,-0.0041
3.6792,-5.8285,-0.0049
3.6833,-5.8235,-0.0056
3.6875,-5.8176,-0.0063
3.6917,-5.8111,-0.0070
3.6958,-5.8040,-0.0078
3.7000,-5.7962,-0.0085
3.7042,-5.7878,-0.0093
3.7083,-5.7789,-0.0100
3.7125,-5.7695,-0.0108
3.7167,-5.7585,-0.0104
3.7208,-5.7483,-0.0087
3.7250,-5.7416,-0.0076
3.7292,-5.7371,-0.0064
3.7333,-5.7347,-0.0052
3.7375,-5.7344,-0.0041
3.7417,-5.7360,-0.0029
3.7458,-5.7393,-0.0017
3.7500,-5.7443,-0.0005
3.7542,-5.7508,0.0008
3.7583,-5.7587,0.0020
3.7625,-5.7680,0.0032
3.7667,-5.7790,0.0040
3.7708,-5.7914,0.0035
3.7750,-5.8025,0.0024
3.7792,-5.8108,0.0018
3.7833,-5.8174,0.0010
3.7875,-5.8225,0.0003
3.7917,-5.8260,-0.0004
3.7958,-5.8282,-0.0011
3.8000,-5.8290,-0.0018
3.8042,-5.8287,-0.0026
3.8083,-5.8272,-0.0033
3.8125,-5.8247,-0.0041
3.8167,-5.8211,-0.0048
3.8208,-5.8167,-0.0056
3.8250,-5.8110,-0.0057
3.8292,-5.8050,-0.0053
3.8333,-5.7993,-0.0038
3.8375,-5.7965,-0.0026
3.8417,-5.7958,-0.0015
3.8458,-5.7970,-0.0003
3.8500,-5.8000,0.0009
3.8542,-5.8048,0.0021
3.8583,-5.8116,0.0024
3.8625,-5.8194,0.0015
3.8667,-5.8252,0.0006
3.8708,-5.8289,-0.0001
3.8750,-5.8313,-0.0009
3.8792,-5.8323,-0.0016
3.8833,-5.8321,-0.0024
3.8875,-5.8307,-0.0031
3.8917,-5.8281,-0.0037
3.8958,-5.8241,-0.0032
3.9000,-5.8210,-0.0029
3.9042,-5.8182,-0.0017
3.9083,-5.8174,-0.0004
3.9125,-5.8189,0.0003
3.9167,-5.8219,0.0006
3.9208,-5.8252,0.0010
3.9250,-5.8289,0.0013
3.9292,-5.8337,0.0004
3.9333,-5.8366,-0.0004
3.9375,-5.8314,-0.0006
3.9417,-5.8085,0.0021
3.9458,-5.7799,0.0001
3.9500,-5.7670,-0.0228
3.9542,-5.7428,-0.0021
3.9583,-5.7450,-0.0234
3.9625,-5.6365,0.0281
3.9667,-5.5616,-0.0332
3.9708,-5.4801,0.0106
3.9750,-5.4410,-0.0326
3.9792,-5.3913,0.0128
3.9833,-5.3768,-0.0387
3.9875,-5.3545,-0.0119
3.9917,-5.3562,-0.0588
3.9958,-5.3597,-0.0164
4.0000,-5.3752,-0.0463
4.0042,-5.3790,-0.0124
4.0083,-5.4104,-0.0669
4.0125,-5.4187,-0.0070
4.0167,-5.4613,-0.0805
4.0208,-5.4890,-0.0210
4.0250,-5.5239,-0.0544
4.0292,-5.5489,-0.0153
4.0333,-5.5911,-0.0523
4.0375,-5.4923,0.0304
4.0417,-5.4410,-0.0392
4.0458,-5.3784,0.0259
4.0500,-5.3464,-0.0676
4.0542,-5.2835,0.0399
4.0583,-5.2685,-0.0698
4.0625,-5.2240,0.0342
4.0667,-5.2809,0.0261
4.0708,-5.3510,0.0340
4.0750,-5.4277,0.0383
4.0792,-5.4694,0.0378
4.0833,-5.5204,0.0399
4.0875,-5.5905,0.0395
4.0917,-5.6564,0.0391
4.0958,-5.7190,0.0388
4.1000,-5.7782,0.0385
4.1042,-5.8342,0.0382
4.1083,-5.8870,0.0379
4.1125,-5.9367,0.0377
4.1167,-5.9833,0.0374
4.1208,-6.0270,0.0372
4.1250,-6.0679,0.0370
4.1292,-6.1061,0.0369
4.1333,-6.1418,0.0367
4.1375,-6.1751,0.0366
4.1417,-6.2061,0.0365
4.1458,-6.2349,0.0364
4.1500,-6.2617,0.0363
4.1542,-6.2866,0.0362
4.1583,-6.3098,0.0362
4.1625,-6.3313,0.0362
4.1667,-6.3514,0.0362
4.1708,-6.3701,0.0362
4.1750,-6.3875,0.0362
4.1792,-6.4038,0.0362
4.1833,-6.4189,0.0363
4.1875,-6.4332,0.0364
4.1917,-6.4466,0.0364
4.1958,-6.4592,0.0365
4.2000,-6.4709,0.0367
4.2042,-6.4821,0.0368
4.2083,-6.4927,0.0369
4.2125,-6.5027,0.0371
4.2167,-6.5123,0.0373
4.2208,-6.5214,0.0375
4.2250,-6.5302,0.0377
4.2292,-6.5387,0.0380
4.2333,-6.5470,0.0383
4.2375,-6.5551,0.0386
4.2417,-6.5630,0.0389
4.2458,-6.5708,0.0392
4.2500,-6.5784,0.0396
4.2542,-6.5861,0.0399
4.2583,-6.5937,0.0403
4.2625,-6.6014,0.0407
4.2667,-6.6091,0.0412
4.2708,-6.6168,0.0416
4.2750,-6.6247,0.0421
4.2792,-6.6327,0.0426
4.2833,-6.6408,0.0432
4.2875,-6.6491,0.0437
4.2917,-6.6576,0.0443
4.2958,-6.6663,0.0449
4.3000,-6.6752,0.0456
4.3042,-6.6843,0.0462
4.3083,-6.6938,0.0469
4.3125,-6.7035,0.0476
4.3167,-6.7134,0.0484
4.3208,-6.7237,0.0492
4.3250,-6.7343,0.0500
4.3292,-6.7453,0.0508
4.3333,-6.7584,0.0489
4.3375,-6.7676,0.0480
4.3417,-6.7751,0.0470
4.3458,-6.7806,0.0460
4.3500,-6.7843,0.0450
4.3542,-6.7864,0.0440
4.3583,-6.7870,0.0431
4.3625,-6.7862,0.0422
4.3667,-6.7841,0.0413
4.3708,-6.7809,0.0404
4.3750,-6.7765,0.0395
4.3792,-6.7712,0.0386
4.3833,-6.7649,0.0377
4.3875,-6.7579,0.0369
4.3917,-6.7500,0.0361
4.3958,-6.7415,0.0353
4.4000,-6.7324,0.0345
4.4042,-6.7228,0.0337
4.4083,-6.7126,0.0329
4.4125,-6.7021,0.0322
4.4167,-6.6911,0.0314
4.4208,-6.6798,0.0307
4.4250,-6.6682,0.0300
4.4292,-6.6563,0.0293
4.4333,-6.6442,0.0286
4.4375,-6.6320,0.0279
4.4417,-6.6195,0.0272
4.4458,-6.6069,0.0266
4.4500,-6.5942,0.0259
4.4542,-6.5815,0.0253
4.4583,-6.5686,0.0247
4.4625,-6.5558,0.0240
4.4667,-6.5429,0.0234
4.4708,-6.5300,0.0228
4.4750,-6.5171,0.0223
4.4792,-6.5042,0.0217
4.4833,-6.4914,0.0211
4.4875,-6.4786,0.0206
4.4917,-6.4659,0.0200
4.4958,-6.4532,0.0195
4.5000,-6.4407,0.0190
4.5042,-6.4282,0.0184
4.5083,-6.4158,0.0179
4.5125,-6.4035,0.0174
4.5167,-6.3913,0.0169
4.5208,-6.3792,0.0164
4.5250,-6.3672,0.0159
4.5292,-6.3553,0.0155
4.5333,-6.3435,0.0150
4.5375,-6.3319,0.0145
4.5417,-6.3204,0.0141
4.5458,-6.3090,0.0136
4.5500,-6.2977,0.0132
4.5542,-6.2865,0.0127
4.5583,-6.2755,0.0123
4.5625,-6.2646,0.0119
4.5667,-6.2538,0.0114
4.5708,-6.2431,0.0110
4.5750,-6.2325,0.0106
4.5792,-6.2221,0.0102
4.5833,-6.2118,0.0098
4.5875,-6.2016,0.0094
4.5917,-6.1915,0.0090
4.5958,-6.1815,0.0086
4.6000,-6.1716,0.0082
4.6042,-6.1619,0.0078
4.6083,-6.1522,0.0074
4.6125,-6.1426,0.0071
4.6167,-6.1332,0.0067
4.6208,-6.1238,0.0063
4.6250,-6.1145,0.0059
4.6292,-6.1054,0.0056
4.6333,-6.0963,0.0052
4.6375,-6.0872,0.0048
4.6417,-6.0783,0.0045
4.6458,-6.0694,0.0041
4.6500,-6.0607,0.0037
4.6542,-6.0519,0.0034
4.6583,-6.0433,0.0030
4.6625,-6.0347,0.0026
4.6667,-6.0262,0.0023
4.6708,-6.0177,0.0019
4.6750,-6.0093,0.0016
4.6792,-6.0009,0.0012
4.6833,-5.9926,0.0008
4.6875,-5.9843,0.0005
4.6917,-5.9761,0.0001
4.6958,-5.9679,-0.0003
4.7000,-5.9597,-0.0006
4.7042,-5.9515,-0.0010
4.7083,-5.9434,-0.0014
4.7125,-5.9353,-0.0017
4.7167,-5.9272,-0.0021
4.7208,-5.9191,-0.0025
4.7250,-5.9110,-0.0029
4.7292,-5.9029,-0.0033
4.7333,-5.8948,-0.0036
4.7375,-5.8867,-0.0040
4.7417,-5.8786,-0.0044
4.7458,-5.8704,-0.0048
4.7500,-5.8623,-0.0052
4.7542,-5.8541,-0.0056
4.7583,-5.8459,-0.0060
4.7625,-5.8377,-0.0064
4.7667,-5.8294,-0.0069
4.7708,-5.8211,-0.0073
4.7750,-5.8128,-0.0077
4.7792,-5.8044,-0.0081
4.7833,-5.7959,-0.0086
4.7875,-5.7874,-0.0090
4.7917,-5.7789,-0.0095
4.7958,-5.7702,-0.0099
4.8000,-5.7615,-0.0104
4.8042,-5.7528,-0.0109
4.8083,-5.7439,-0.0113
4.8125,-5.7349,-0.0118
4.8167,-5.7259,-0.0123
4.8208,-5.7168,-0.0128
4.8250,-5.7075,-0.0133
4.8292,-5.6982,-0.0138
4.8333,-5.6887,-0.0144
4.8375,-5.6791,-0.0149
4.8417,-5.6695,-0.0155
4.8458,-5.6596,-0.0160
4.8500,-5.6497,-0.0166
4.8542,-5.6396,-0.0172
4.8583,-5.6293,-0.0177
4.8625,-5.6190,-0.0183
4.8667,-5.6084,-0.0190
4.8708,-5.5977,-0.0196
4.8750,-5.5869,-0.0202
4.8792,-5.5758,-0.0209
4.8833,-5.5646,-0.0215
4.8875,-5.5516,-0.0190
4.8917,-5.5441,-0.0187
4.8958,-5.5368,-0.0173
4.9000,-5.5323,-0.0161
4.9042,-5.5298,-0.0149
4.9083,-5.5294,-0.0137
4.9125,-5.5310,-0.0125
4.9167,-5.5343,-0.0113
4.9208,-5.5394,-0.0100
4.9250,-5.5459,-0.0088
4.9292,-5.5540,-0.0076
4.9333,-5.5634,-0.0063
4.9375,-5.5740,-0.0051
4.9417,-5.5858,-0.0038
4.9458,-5.5987,-0.0026
4.9500,-5.6126,-0.0013
4.9542,-5.6274,-0.0000
4.9583,-5.6431,0.0012
4.9625,-5.6596,0.0025
4.9667,-5.6769,0.0038
4.9708,-5.6959,0.0030
4.9750,-5.7124,0.0028
4.9792,-5.7276,0.0023
4.9833,-5.7412,0.0017
4.9875,-5.7528,0.0011
4.9917,-5.7626,0.0005
4.9958,-5.7707,-0.0002
5.0000,-5.7772,-0.0008
5.0042,-5.7823,-0.0014
5.0083,-5.7860,-0.0021
5.0125,-5.7884,-0.0027
5.0167,-5.7896,-0.0034
5.0208,-5.7897,-0.0041
5.0250,-5.7888,-0.0047
5.0292,-5.7869,-0.0054
5.0333,-5.7841,-0.0061
5.0375,-5.7804,-0.0068
5.0417,-5.7759,-0.0075
5.0458,-5.7707,-0.0082
5.0500,-5.7647,-0.0090
5.0542,-5.7576,-0.0092
5.0583,-5.7497,-0.0068
5.0625,-5.7466,-0.0067
5.0667,-5.7433,-0.0053
5.0708,-5.7423,-0.0042
5.0750,-5.7432,-0.0030
5.0792,-5.7459,-0.0018
5.0833,-5.7501,-0.0006
5.0875,-5.7560,0.0006
5.0917,-5.7632,0.0018
5.0958,-5.7728,0.0012
5.1000,-5.7806,0.0007
5.1042,-5.7875,0.0005
5.1083,-5.7939,-0.0003
5.1125,-5.7986,-0.0009
5.1167,-5.8019,-0.0016
5.1208,-5.8039,-0.0023
5.1250,-5.8046,-0.0031
5.1292,-5.8042,-0.0038
5.1333,-5.8027,-0.0045
5.1375,-5.7999,-0.0049
5.1417,-5.7963,-0.0042
5.1458,-5.7938,-0.0037
5.1500,-5.7920,-0.0027
5.1542,-5.7916,-0.0016
5.1583,-5.7929,-0.0004
5.1625,-5.7960,0.0007
5.1667,-5.8014,0.0000
5.1708,-5.8051,0.0004
5.1750,-5.8093,0.0002
5.1792,-5.8133,-0.0004
5.1833,-5.8165,-0.0011
5.1875,-5.8182,-0.0018
5.1917,-5.8187,-0.0026
5.1958,-5.8176,-0.0027
5.2000,-5.8161,-0.0024
5.2042,-5.8154,-0.0024
5.2083,-5.8148,-0.0023
5.2125,-5.8139,-0.0020
5.2167,-5.8132,-0.0010
5.2208,-5.8142,-0.0005
5.2250,-5.8161,-0.0004
5.2292,-5.8183,-0.0003
5.2333,-5.8204,-0.0003
5.2375,-5.8225,-0.0002
5.2417,-5.8245,-0.0001
5.2458,-5.8264,-0.0001
5.2500,-5.8286,-0.0004
5.2542,-5.8302,-0.0010
5.2583,-5.8308,-0.0013
5.2625,-5.8306,-0.0012
5.2667,-5.8305,-0.0011
5.2708,-5.8308,-0.0011
5.2750,-5.8310,-0.0010
5.2792,-5.8312,-0.0010
5.2833,-5.8315,-0.0009
5.2875,-5.8319,-0.0009
5.2917,-5.8323,-0.0008
5.2958,-5.8328,-0.0008
5.3000,-5.8332,-0.0007
5.3042,-5.8338,-0.0007
5.3083,-5.8343,-0.0006
5.3125,-5.8349,-0.0006
5.3167,-5.8355,-0.0005
5.3208,-5.8361,-0.0005
5.3250,-5.8368,-0.0004
5.3292,-5.8374,-0.0004
5.3333,-5.8381,-0.0003
5.3375,-5.8389,-0.0003
5.3417,-5.8396,-0.0002
5.3458,-5.8403,-0.0002
5.3500,-5.8411,-0.0002
5.3542,-5.8419,-0.0001
5.3583,-5.8428,-0.0002
5.3625,-5.8436,-0.0003
5.3667,-5.8441,-0.0005
5.3708,-5.8442,-0.0005
5.3750,-5.8442,-0.0005
5.3792,-5.8443,-0.0004
5.3833,-5.8445,-0.0004
5.3875,-5.8447,-0.0004
5.3917,-5.8449,-0.0004
5.3958,-5.8451,-0.0004
5.4000,-5.8453,-0.0004
5.4042,-5.8455,-0.0003
5.4083,-5.8458,-0.0003
5.4125,-5.8460,-0.0003
5.4167,-5.8462,-0.0003
5.4208,-5.8464,-0.0003
5.4250,-5.8466,-0.0003
5.4292,-5.8469,-0.0003
5.4333,-5.8471,-0.0003
5.4375,-5.8473,-0.0003
5.4417,-5.8475,-0.0003
5.4458,-5.8477,-0.0003
5.4500,-5.8479,-0.0003
5.4542,-5.8480,-0.0003
5.4583,-5.8482,-0.0003
5.4625,-5.8484,-0.0002
5.4667,-5.8486,-0.0002
5.4708,-5.8488,-0.0002
5.4750,-5.8489,-0.0002
5.4792,-5.8491,-0.0002
5.4833,-5.8493,-0.0002
5.4875,-5.8494,-0.0002
5.4917,-5.8496,-0.0002
5.4958,-5.8497,-0.0002
5.5000,-5.8499,-0.0002
5.5042,-5.8500,-0.0002
5.5083,-5.8502,-0.0002
5.5125,-5.8503,-0.0002
5.5167,-5.8504,-0.0002
5.5208,-5.8506,-0.0002
5.5250,-5.8507,-0.0002
5.5292,-5.8508,-0.0002
5.5333,-5.8509,-0.0001
5.5375,-5.8511,0.0001
5.5417,-5.8515,0.0001
5.5458,-5.8518,0.0001
5.5500,-5.8522,0.0001
5.5542,-5.8525,0.0001
5.5583,-5.8528,0.0001
5.5625,-5.8530,0.0000
5.5667,-5.8431,0.0251
5.5708,-5.8298,0.0583
5.5750,-5.8010,0.1097
5.5792,-5.7094,0.2572
5.5833,-5.5844,0.2956
5.5875,-5.5246,0.2535
5.5917,-5.3531,0.3877
5.5958,-4.9634,0.5191
5.6000,-4.3641,0.6353
5.6042,-3.6754,0.6283
5.6083,-2.8211,0.8375
5.6125,-2.0545,0.6867
5.6167,-1.1961,0.8611
5.6208,-0.2196,0.9086
5.6250,0.7195,0.9152
5.6292,1.6547,0.9147
5.6333,2.5872,0.9146
5.6375,3.5173,0.9145
5.6417,4.4451,0.9144
5.6458,5.3477,0.9427
5.6500,6.2473,0.9429
5.6542,7.1450,0.9432
5.6583,8.0411,0.9435
5.6625,8.9361,0.9438
5.6667,9.8290,0.9492
5.6708,10.7038,0.9882
5.6750,11.5756,0.9896
5.6792,12.4461,0.9903
5.6833,13.3160,0.9906
5.6875,14.1845,0.9918
5.6917,15.0523,0.9937
5.6958,15.8984,1.0500
5.7000,16.7421,1.0488
5.7042,17.5845,1.0488
5.7083,18.4254,1.0510
5.7125,19.2655,1.0532
5.7167,20.1052,1.0552
5.7208,20.9354,1.1183
5.7250,21.7639,1.1185
5.7292,22.5920,1.1169
5.7333,23.4195,1.1192
5.7375,24.2470,1.1215
5.7417,25.0480,1.1350
5.7458,25.8463,1.1920
5.7500,26.6448,1.1927
5.7542,27.4437,1.1933
5.7583,28.2419,1.1908
5.7625,29.0393,1.1882
5.7667,29.8338,1.2084
5.7708,30.6498,1.2596
5.7750,31.4702,1.2603
5.7792,32.2948,1.2612
5.7833,33.1259,1.2646
5.7875,33.9600,1.2622
5.7917,34.8302,1.2789
5.7958,35.7201,1.3138
5.8000,36.6113,1.3121
5.8042,37.5035,1.3103
5.8083,38.3950,1.3067
5.8125,39.3185,1.3173
5.8167,40.2787,1.3535
